,clientid,museum_id,museum_list,features
3649,elpqiybhwx,"['92a87b6a-4b73-4d77-a81b-4d4501893c4e', 'a4e7ffe9-fe8a-4e22-9517-739881f87bfb', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Elisabeth Weeshuis Museum', ""Museum 't Behouden Huys"", 'Natuurmuseum Fryslân', 'GeoFort', 'NEMO Science Museum', 'Museumpark Archeon', 'Museum Speelklok', 'Belasting & Douane Museum', 'PreHistorisch Dorp', 'Veiligheidsmuseum PIT']",['children']
3650,muecwfonsy,"['f76d5813-3efb-44c8-beff-5d2a569d7eb3', '71728b2c-4b17-4855-8663-98a7788acaf0', '971a3945-faba-4021-8d5b-5b6fcd124640', '01ab8bee-401f-4c85-a742-c2198fbcef28', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd579493e-5364-4327-b712-d231508db640', '7810d0eb-0034-457b-9cf7-ae7aa21e104f']","['Museum Gouda', 'Groninger Museum', 'Zuiderzeemuseum', 'Stedelijk Museum Amsterdam', 'Wereldmuseum Rotterdam', 'Joods Historisch Museum', 'Kasteel Huis Bergh', 'PreHistorisch Dorp', 'Portrait Gallery of the 17th Century', 'Rijksmuseum Amsterdam']",['restaurant']
3651,vgrxejsahd,"['dc084656-3e15-4519-9412-4753da0bc11b', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'f13e960f-96aa-4a92-97d7-4047e7c837d9', 'ba678427-5609-42b1-91e2-fd5c845d42c6', 'b0654f59-55d5-4c74-8420-3d3938f861e2', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '1a918684-33d5-485a-80b7-90a8086803ef']","['Museumpark Orientalis', 'Brabants Museum Oud Oosterhout', 'Openluchtmuseum Ootmarsum', 'PreHistorisch Dorp', 'De Hollandsche Manege', 'Nationaal Bomenmuseum Gimborn', 'Historische Tuin Aalsmeer', 'Botanische Tuin De Kruidhof', 'Fruitteeltmuseum', 'Buitenplaats Kasteel Wijlre']",['gardens']
3652,ufdnegyzqv,"['f13e960f-96aa-4a92-97d7-4047e7c837d9', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd393d962-7ee9-411b-8c60-c0879d6e3fd7', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'b0654f59-55d5-4c74-8420-3d3938f861e2', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'f9d5d350-4bab-499a-8f53-2af1f6f25601', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f']","['Nationaal Bomenmuseum Gimborn', 'PreHistorisch Dorp', 'Micropia', 'Historische Tuin Aalsmeer', 'Streek & Landbouwmuseum Goemanszorg', 'Museon', 'Botanische Tuin De Kruidhof', 'De Hollandsche Manege', 'Trompenburg Tuinen & Arboretum', 'Fruitteeltmuseum']",['nature']
3653,nqwelkyram,"['a2040f47-849b-4ca6-967e-adee1ee5a930', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '682197a8-0359-4094-8281-ffa059de480f', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '9457c575-1900-4fc7-aca3-c7e1a1f26826', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '1335f2de-05b0-4351-8cae-1cb1263b3791', '92f68db4-1a4e-4847-990b-9710c4696e9a']","['TextielMuseum', 'Joods Historisch Museum', 'Museum Catharijneconvent', 'Louis Couperus Museum', 'Museum Speelklok', 'CODA', 'Nederlands Zilvermuseum', 'Belasting & Douane Museum', 'Het Scheepvaartmuseum', 'Beeld en Geluid']",['weelchair']
3654,sufgkxmojb,"['53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', 'b95305d9-cc57-498c-8819-c1983713d181', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '053014de-f18f-45e3-8dc6-c3f907646311', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '1a918684-33d5-485a-80b7-90a8086803ef', '10f92ca9-be97-40d2-b2ad-cb99d5154981']","['TENT', 'Fotomuseum aan het Vrijthof', 'Keramiekcentrum Tiendschuur Tegelen', 'Museum Swaensteyn', 'Kunsthal  Rotterdam', 'De Appel', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Mauritshuis', 'Buitenplaats Kasteel Wijlre', 'Marres, Huis voor Hedendaagse Kunst']",['exhibition']
3655,lomkqbrezp,"['5ebaa739-b1a4-443b-9cde-6c0b18e81607', '630f0ad9-d790-4a77-a847-e7acb31be6d8', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', 'c92918d5-cb45-432d-9874-7b54289beb09', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '72ac8fe8-829b-4633-8e72-be04100017ed', '15d80092-895b-45cb-aad9-b1b470cfc177', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '1d9c7610-ab17-4f68-ae48-9cefefc32b20']","['Museon', 'De Hollandsche Manege', 'Literatuurmuseum', 'Nederlands Stoommachinemuseum', 'Museum Sterrenwacht Sonnenborgh', 'Gelders Geologisch Museum', 'Koninklijk Eise Eisinga Planetarium', 'Space Expo', 'Observeum Burgum', 'Continium discovery center']",['science']
3656,obsxwfkhar,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'f61643e5-0237-4536-90ef-d3e8f721de21', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '77dc3244-2ab9-4340-bb76-d29401097a09', '69295701-69e0-47c2-89c5-1586e4f3f64a', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'b8038372-8f48-4fcc-84ae-8f2cc86b3a69']","['Belasting & Douane Museum', 'Biesbosch MuseumEiland', 'Rijksmuseum Amsterdam', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum', 'Mariniersmuseum', 'Museum Kaap Skil', 'Nationaal Baggermuseum', 'Zeeuws Maritiem MuZEEum', 'Geniemuseum']",['military']
3657,tsbyjulnri,"['c5ad38ca-1303-43d2-adee-04bb0e3268f6', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', '517d316a-319f-42e4-9b1b-18f527eca91e', 'a0891a06-7670-4cbd-bf82-992b33aeeee6', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', 'c47b5df9-92d4-417b-a80b-61b3a787bad9', '683844c9-9eb9-4adc-9f21-910cbeebe9dc', 'ddcb0195-4e2a-4be5-9e42-97c34308367c', '71728b2c-4b17-4855-8663-98a7788acaf0', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7']","['Stedelijk Museum Alkmaar', 'Frans Hals Museum Hal', 'Frans Hals Museum Hof', 'Lalique Museum', 'Museum Gouda', 'Museum MORE', 'Bonnefanten', 'Cobra Museum voor Moderne Kunst', 'Groninger Museum', 'Van Gogh Museum']",['art_museum']
3658,fstrjidvbh,"['95a74653-495e-4420-82e0-a1a6195f974d', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '424e8423-e43b-48e8-ad19-821014020860', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '01ab8bee-401f-4c85-a742-c2198fbcef28', '6c17c8de-2dd0-4670-b55d-402b84e26787', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '71728b2c-4b17-4855-8663-98a7788acaf0']","['Museum De Lakenhal', 'Limburgs Museum', 'Comenius Museum', 'Heerenveen Museum', 'Stedelijk Museum Amsterdam', 'Historisch Museum De Bevelanden', 'Wereldmuseum Rotterdam', 'Rijksmuseum Amsterdam', 'Stedelijk Museum Alkmaar', 'Groninger Museum']",['library']
3659,oljnmbsrdk,"['f13e960f-96aa-4a92-97d7-4047e7c837d9', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '1335f2de-05b0-4351-8cae-1cb1263b3791', 'd960438f-902d-4c22-820a-383d5992d467', 'ab5e9944-251c-48d4-879d-115525f2e298', 'f57a988c-883e-4f75-8dc6-7d5f76d005e5', '1a918684-33d5-485a-80b7-90a8086803ef', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '971a3945-faba-4021-8d5b-5b6fcd124640']","['Nationaal Bomenmuseum Gimborn', 'Nederlands Openluchtmuseum', 'Zeeuws Maritiem MuZEEum', 'Het Scheepvaartmuseum', 'Forteiland Pampus', 'Natuurhistorisch Museum Rotterdam', 'Museum Terra Maris', 'Buitenplaats Kasteel Wijlre', 'Historische Tuin Aalsmeer', 'Zuiderzeemuseum']",['exhibition']
3660,hjfcrxpmke,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', '53226f07-3c00-42a5-8bae-ff4c6cfa9747', '9c4bddf8-9bef-46cb-a2ef-5f13ba85884f', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '15d80092-895b-45cb-aad9-b1b470cfc177', '1d9c7610-ab17-4f68-ae48-9cefefc32b20']","['Belasting & Douane Museum', 'Museum Nienoord, Borg en Nationaal Rijtuigmuseum', 'Nederlands Watermuseum', 'Museum De Voorde', 'Cube Design Museum', 'Streek & Landbouwmuseum Goemanszorg', 'Museon', 'Spoorwegmuseum', 'Space Expo', 'Continium discovery center']",['parking']
3661,ezrvqocwda,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', '80a37d9f-37d1-466f-96c2-b65044666fbe', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '9f88e8ae-c589-427e-becb-1e071b215cd1', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4']","['Slot Zuylen', 'Kasteel Duivenvoorde', 'Kasteel Radboud', 'Kasteel Amerongen', 'Kasteel Huis Bergh', 'Kasteel Keukenhof', 'Rijksmuseum Muiderslot', 'Kasteel Rosendael', 'Kasteel Hoensbroek', 'Kasteel Cannenburch']",['historical collection']
3662,hzcntfbyju,"['b280cbea-0bd7-47c1-a827-91cd7d305cbb', 'd94a7ad1-c6b5-45e5-9b97-4597799ea184', '55cdb198-f29d-466f-a4d9-a3a5dc9a3ec5', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '6add9957-7a8c-469f-83da-ff169b0f2050', 'b1d4586f-c77c-43f7-bb72-649f1af68575', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '1d9c7610-ab17-4f68-ae48-9cefefc32b20', '3caa2392-510f-4c85-a489-b83e8200ff90']","['Nationaal Modelspoor Museum', 'Nederlands Steendrukmuseum', 'Jenevermuseum', 'Streek & Landbouwmuseum Goemanszorg', 'Louwman Museum', 'Philips Museum', 'Museon', 'Veiligheidsmuseum PIT', 'Continium discovery center', 'Luchtvaartmuseum Aviodrome']",['tech']
3663,cexnzjdrqa,"['f949947c-21cd-4074-bc78-c9039268ab07', '5adfb94f-9e56-40b1-a93e-766264de3f02', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', '3f96c8bc-3397-4d76-a48a-ee33ca65a8bb', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'acfa8d9d-7062-4b90-b8fa-03a9d8535991']","['Museum Menkemaborg', 'Zwanenbroedershuis', 'Embassy of the Free Mind', 'Sint Jan Gouda', 'Pieter Vermeulen Museum', 'Huis van het boek', 'Portugese Synagoge Amsterdam', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Stedelijk Museum Breda', 'Storyworld | Forum Groningen']",['architectonic']
3664,qtiupdycan,"['f61643e5-0237-4536-90ef-d3e8f721de21', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791']","['Biesbosch MuseumEiland', 'TextielMuseum', 'Nederlands Zilvermuseum', 'Joods Historisch Museum', 'Louis Couperus Museum', 'Mariniersmuseum', 'Zeeuws Maritiem MuZEEum', 'Rijksmuseum Amsterdam', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum']",['restaurant']
3665,wkadbcgeij,"['0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '1e3aaa11-c04f-43bd-9707-58401ee41056', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '98910334-b730-446f-9b09-a7cf440699f6', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', 'd3f20e16-cca3-412c-8c94-812eb7999f80', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '3df6ef97-9a05-4b69-b1a4-e3789f20dc13', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6']","['Kamp Westerbork', 'Hunebedcentrum', 'Honig Breethuis', 'Anne Frank Huis', 'Paviljoen Nederland en WOI', 'Museummolen Schermerhorn', 'De Hollandsche Manege', 'Museum van de Geest | Outsider Art', 'Museum Paul Tetar van Elven', 'Amsterdam Museum']",['historic_location']
3666,nrfljxeupz,"['d6dceab9-27ce-41aa-9be2-9e5189ba51f0', 'b2398575-3c86-42a2-b07c-886384eb9add', '38a216ca-1fee-45de-9b0a-ae857342d0c0', 'f57a988c-883e-4f75-8dc6-7d5f76d005e5', 'b5d597b1-730f-402b-bc6e-a86cadebd973', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '0aa09155-261b-4190-a561-e593ca877e24', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409']","['Muzeeaquarium Delfzijl', 'Museum Wierdenland Ezinge', 'Botanische Tuin TU Delft', 'Museum Terra Maris', 'Geologisch Museum Hofland', 'Universiteitsmuseum Groningen', 'Museum Sterrenwacht Sonnenborgh', 'Cube Design Museum', 'Museum voor anatomie en pathologie', 'Observeum Burgum']",['parking']
3667,hnaupesyri,"['c2219eac-c939-49f6-ba34-325d739caf9b', '80a37d9f-37d1-466f-96c2-b65044666fbe', '30f51fcc-b373-4b85-9ba0-40d958542540', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1']","['Kasteel Rosendael', 'Kasteel Duivenvoorde', 'Kasteel Doornenburg', 'Kasteel Hoensbroek', 'Kasteel Cannenburch', 'Kasteel Doorwerth', 'Kasteel Radboud', 'Kasteel Huis Bergh', 'Kasteel Amerongen', 'Kasteel Keukenhof']",['castles']
3668,zpwqilyemx,"['1dac022f-fc4a-4f0b-91b8-87333f38c304', '179e0120-23f9-434b-804b-172effcfc85d', '01ab8bee-401f-4c85-a742-c2198fbcef28', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', 'e89e2757-e3e7-4d22-bba5-58f4164a0105', '4b596778-4379-48da-a946-0d04e39e3cea', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '424e8423-e43b-48e8-ad19-821014020860', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Nederlands Volksbuurtmuseum', 'De Nieuwe Kerk', 'Stedelijk Museum Amsterdam', 'Museum De Waag', 'Museum Staphorst', 'Museum Het Pakhuis', 'Stedelijk Museum Alkmaar', 'Comenius Museum', 'Museum de Kantfabriek', 'Joods Historisch Museum']",['disabled']
3669,nokdwpsujf,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', 'c2219eac-c939-49f6-ba34-325d739caf9b', '80a37d9f-37d1-466f-96c2-b65044666fbe', '9f88e8ae-c589-427e-becb-1e071b215cd1', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe']","['Slot Zuylen', 'Kasteel Rosendael', 'Kasteel Duivenvoorde', 'Kasteel Keukenhof', 'Kasteel Radboud', 'Kasteel Doorwerth', 'Kasteel Amerongen', 'Kasteel Cannenburch', 'Kasteel Hoensbroek', 'Kasteel Huis Bergh']",['castles']
3670,mjsgvneotc,"['38a216ca-1fee-45de-9b0a-ae857342d0c0', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '1e3aaa11-c04f-43bd-9707-58401ee41056', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '3caa2392-510f-4c85-a489-b83e8200ff90', '9bcb7330-2cae-44b4-9fca-9f6e1c4501e5', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '5ebaa739-b1a4-443b-9cde-6c0b18e81607']","['Botanische Tuin TU Delft', 'Botanische Tuinen Utrecht', 'Hunebedcentrum', 'Universiteitsmuseum Groningen', 'Museum Speelklok', 'Museum Sterrenwacht Sonnenborgh', 'Luchtvaartmuseum Aviodrome', 'Natuurcentrum Ameland', 'Streek & Landbouwmuseum Goemanszorg', 'Museon']",['weelchair']
3671,xwirytdlcm,"['937d7d96-ccc0-4131-b26a-b37969c68770', '471dcd8a-6a1b-44aa-b073-0f024f72dde3', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '1259b27a-48fb-48d4-adbb-31329be57921', '7e8f969b-8f8b-4950-8028-f80b4a19c0db', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '890092e9-15a8-431f-ad8b-2e8c0b4a1377', '179e0120-23f9-434b-804b-172effcfc85d']","['Singer Laren', 'Rijksmuseum Twenthe', 'Keramiekmuseum Princessehof', 'Kunstmuseum Den Haag', 'Stadsmuseum Harderwijk', 'Museum Krona', 'Van Gogh Museum', 'Van Abbemuseum', 'Museum Abdijkerk', 'De Nieuwe Kerk']",['churches']
3672,tcadyfnzio,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '682197a8-0359-4094-8281-ffa059de480f', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '1e1dc984-631c-4c66-9ca3-b5b982fdff51', '95a74653-495e-4420-82e0-a1a6195f974d', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', '6c17c8de-2dd0-4670-b55d-402b84e26787']","['Belasting & Douane Museum', 'TextielMuseum', 'Museum Catharijneconvent', 'Limburgs Museum', 'Rijksmuseum Amsterdam', 'Stoomtrein Katwijk Leiden', 'Museum De Lakenhal', 'Veiligheidsmuseum PIT', 'Literatuurmuseum', 'Historisch Museum De Bevelanden']",['library']
3673,mrjdwiunxl,"['c2219eac-c939-49f6-ba34-325d739caf9b', '17aed04d-9186-4452-b263-0de3dfe7f6f2', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', '30f51fcc-b373-4b85-9ba0-40d958542540', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['Kasteel Rosendael', 'Slot Zuylen', 'Kasteel Hoensbroek', 'Kasteel Amerongen', 'Kasteel Keukenhof', 'Kasteel Radboud', 'Kasteel Cannenburch', 'Kasteel Doornenburg', 'Kasteel Doorwerth', 'Rijksmuseum Muiderslot']",['historical collection']
3674,jfcogwnqdx,"['43342fe3-e57f-4b74-883f-207d1cf0a24b', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', '4cb403ef-21c9-4731-86a2-f9f32bd44487', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '54f9204e-e6fd-4ea3-a352-84484292b8ba']","['De Bastei', 'Museumpark Archeon', 'Beeld en Geluid Den Haag', 'Brabants Museum Oud Oosterhout', 'Museum Speelklok', 'NEMO Science Museum', 'Belasting & Douane Museum', 'Zeeuws Maritiem MuZEEum', 'Natuurmuseum Fryslân', 'PreHistorisch Dorp']",['children']
3675,rzpyhvqolw,"['c40020e4-d23b-4607-9145-7aa020866c04', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '7b4c1d7c-477e-4343-bf11-01cdda92312f', 'ddcb0195-4e2a-4be5-9e42-97c34308367c', '2ed9bac7-8ebe-479a-9bf8-6b837c7f0e90', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6']","[""Huygens' Hofwijck"", 'Kasteel Huis Bergh', 'Koninklijk Paleis Amsterdam', 'Museum van de 20e Eeuw', 'Cobra Museum voor Moderne Kunst', 'Museum van Bommel van Dam', 'Museum Beelden aan Zee', 'Hermitage Amsterdam', 'PreHistorisch Dorp', 'Stedelijk Museum Alkmaar']",['trainstation']
3676,yumdofxhnc,"['39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '424e8423-e43b-48e8-ad19-821014020860', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'ac63eec9-a130-4e9c-b378-e23e076865dc', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '80d22ad4-79ea-4688-97ec-4c93dc366e48', '832cd1d6-c933-4279-8ae6-1e3fa38853a2']","['Museum De Waag', 'Universiteitsmuseum Groningen', 'Rijksmuseum Amsterdam', 'Comenius Museum', 'Joods Historisch Museum', 'NEMO Science Museum', 'Nationaal Militair Museum', 'Nationaal Onderduikmuseum', 'Industrieel Museum Zeeland', 'Museum de Kantfabriek']",['exhibition']
3677,iaervflwsx,"['9f88e8ae-c589-427e-becb-1e071b215cd1', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '30f51fcc-b373-4b85-9ba0-40d958542540', '80a37d9f-37d1-466f-96c2-b65044666fbe', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'c2219eac-c939-49f6-ba34-325d739caf9b', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe']","['Kasteel Keukenhof', 'Kasteel Doorwerth', 'Kasteel Amerongen', 'Kasteel Doornenburg', 'Kasteel Duivenvoorde', 'Kasteel Cannenburch', 'Kasteel Hoensbroek', 'Kasteel Rosendael', 'PreHistorisch Dorp', 'Kasteel Huis Bergh']",['castles']
3678,pxgeyumzkv,"['c4cc477e-1442-4ef9-96ea-539e46356b07', '38a216ca-1fee-45de-9b0a-ae857342d0c0', 'fb32cee8-c9ce-47fa-b7f0-1d0b814b759e', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '9dd3fd7c-9281-4e0b-a661-909e597b93ee', 'a2040f47-849b-4ca6-967e-adee1ee5a930', 'a02b36f2-4f62-449b-a071-822fcfab14b2', 'b5f1962b-3709-4476-a8c7-6209ca198c7d', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '682197a8-0359-4094-8281-ffa059de480f']","['Louis Couperus Museum', 'Botanische Tuin TU Delft', 'Nationaal Gevangenismuseum', 'Limburgs Museum', 'Museum Rotterdam', 'TextielMuseum', 'Kinderboekenmuseum', 'Museum Veenendaal', 'Veiligheidsmuseum PIT', 'Museum Catharijneconvent']",['trainstation']
3679,fsotpvgmnj,"['80a37d9f-37d1-466f-96c2-b65044666fbe', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '30f51fcc-b373-4b85-9ba0-40d958542540', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4']","['Kasteel Duivenvoorde', 'Kasteel Radboud', 'Kasteel Doornenburg', 'Kasteel Doorwerth', 'Kasteel Huis Bergh', 'Museum Helmond', 'Kasteel Amerongen', 'Kasteel Keukenhof', 'Rijksmuseum Muiderslot', 'Kasteel Cannenburch']",['scavenger']
