publicName,rating,Architectonische bezienswaardigheden,Bezienswaardigheden & bijzondere plaatsen,Educatieve locaties,Historische locaties,Historische musea,Kastelen,Kerken & kathedralen,Kindermusea,Kunstgalerieën,Kunstmusea,Militaire musea,Natuurhistorische musea,Specialiteitenmusea,Tuinen,Wetenschapsmusea,museumId,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,translationSetId,Visitors,Visual,Culture,Naval,Nature,Tech,Ethnology,small_museum,amsterdam,utrecht,den haag,leiden,arnhem,groningen,rotterdam,limburg,friesland,gelderland,drenthe,kasteel,ZeroToFourYears,FiveToEightYears,NineToTwelveYears,Activity,Audiotour,Childrensparty,Event,Exhibition,Lecture,Other,ScavengerHunt,Tour,ticketprice,zaterdagen,zondagen
Museum Broeker Veiling,145 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4dcc346b-9504-42f8-b036-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1e31f2d0-18a7-4d98-8d06-beb96ecbcd17,55000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,10:00-17:00,10:00-17:00
Museum Bronbeek,131 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8b99f9dd-bfbd-4d25-b037-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ad5b634c-e784-4755-ae75-8748507fa437,30000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0,0
Museum Bussemakerhuis,55 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151e6255-2234-4755-b038-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4d1d7577-a12c-4f3b-a80a-d01b47d99488,4000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0
Museum Buurt Spoorweg,48 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c893b2b5-9086-48d4-b039-08d7f60b9c3e,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20628449-0dbc-4438-ba1f-39e07e250549,35000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
Museum Catharijneconvent,310 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e4ab330e-23bc-46d0-b03a-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682197a8-0359-4094-8281-ffa059de480f,125000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,11:00-17:00,11:00-17:00
Museum de Buitenplaats,31 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36b45e19-be68-4491-b03b-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c4ec2b8c-2aef-4e26-893a-ead4f7703e53,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0,0
Museum de Fundatie,790 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60359d88-5e2d-4546-b03c-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,d277832b-8ab5-466d-ad2d-58a8f409f7cb,300000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,11:00-17:00,11:00-17:00
Kasteel Het Nijenhuis,49 ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bdb31046-d19b-430b-b03d-08d7f60b9c3e,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85cac575-f2a0-4260-9aa2-baca96d38f3b,55000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,11:00-17:00,11:00-17:00
De Koperen Knop,11 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c6524189-62d2-41bc-b03e-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35f1cf6b-a0d7-45d3-97e1-50af18c929c1,17200.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11:00-17:00,0
Museum De Lakenhal,190 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63903853-0a8a-47d3-b03f-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95a74653-495e-4420-82e0-a1a6195f974d,65000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,12.5,10:00-17:00,10:00-17:00
Openluchtmuseum de Locht,68 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17cdb3b6-316a-4010-b040-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,057ec8d4-db1e-4b3a-a28c-3e5af7eb18b3,29700.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,10:00-17:00,10:00-17:00
De Looierij,16 ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e357e488-fdaf-4595-b041-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798b12be-0127-4f41-91df-1a5e71af1e37,5500.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0
Museum 'De Tien Malen',4 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659c27e3-194c-466e-b042-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,abaad182-4619-449e-96a5-4583f8701299,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13:30-16:30,0
Museum De Vier Quartieren,5 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06ab40d1-1e6a-47dc-b043-08d7f60b9c3e,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13:00-16:30,13:00-16:30
Museum De Voorde,1 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,df911df5-7fe0-40d5-b044-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,12:00-17:00,12:00-17:00
Museum De Waag,54 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69ff46b3-c918-441c-b045-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39b0a7b4-6bf6-4c5d-a29a-0e4266055be1,20000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,11:00-17:00,11:00-17:00
Museum De Wemme,3 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,de6dd4f4-b549-4a7f-b046-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351d1594-300a-4b56-be83-252adf11bcc4,4000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5,13:30-17:00,13:30-17:00
Museum De Wieger,7 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24c223cd-1a17-40c0-b047-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ce2b5a40-c6a4-4342-b4cb-ebc677e7af8f,10000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.25,12:00-17:00,12:00-17:00
Museum De Zwarte Tulp,64 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1ab69390-ec29-4502-b048-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,c96d0dd3-36c3-4b3c-b3ea-d11ca9840207,12000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,10:00-17:00,10:00-17:00
Marechausseemuseum,24 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fc2df250-eaa6-4a34-b049-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b8ff0361-b591-4bfb-9671-5bdb3d48c1af,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.5,10:00-17:00,10:00-17:00
Museum Dokkum,39 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63b26409-7572-41cc-b04a-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00965172-fde6-42f1-8dae-116cae5ec572,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,10:00-17:00,0
Museum Dorestad,11 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00054e83-7cad-4bf3-b04b-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,976e2c87-ddaa-44f2-95b9-3402db1a7f8e,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
Museum Drachten,36 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29340e64-bb63-49ae-b04c-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,caf7d7cf-5a65-4f21-965a-7227df2993f5,20000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,11:00-17:00,11:00-17:00
Museum Elburg,27 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,528dd430-c078-4571-b04d-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08bbe151-0fba-4fb5-9844-d5b37ce7a75d,22000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11:00-17:00,0
Museum Flehite,140 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ab0d0ab0-3780-46ca-b04e-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17ffe260-ca22-426a-90fe-ac683c7d0590,41760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,10:00-17:00,10:00-17:00
Geelvinck Muziek Museum Zutphen ,87 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40d77797-1c37-4281-b04f-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d241a7ad-081b-433c-aac3-01d314e8af9a,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,0
Museum Gevangenpoort,432 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ecc65013-9a7d-47e0-b050-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5c5cf957-3b33-41fc-a8bf-9a89cac607fa,50000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,12:00-17:00,12:00-17:00
Museum Giethoorn 't Olde Maat Uus,86 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10562828-0601-4b55-b051-08d7f60b9c3e,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3df5f7b5-a809-489d-912d-8a1b1baec86b,20000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,11:00-17:00,11:00-17:00
Museum Gouda,178 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c0f39f1b-5f65-4594-b052-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f76d5813-3efb-44c8-beff-5d2a569d7eb3,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,11:00-15:00,11:00-15:00
Museum Haarlem,99 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1a9755ba-8858-44cc-b053-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,fb0faf75-c38d-4860-b1a7-a37f8405b863,22000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,11:00-17:00,12:00-17:00
Museum Helmond,32 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cc58d762-653d-4ad4-b054-08d7f60b9c3e,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4c123cbb-afaa-4150-94ff-4b94dfc60b4f,51000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,10:00-17:00,10:00-17:00
Museum Hengelo,20 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2938a919-2691-4c86-b055-08d7f60b9c3e,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40df8d12-f944-476e-9c56-b916760428d8,12000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0
Museum Henriette Polak,37 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7bb6f9ab-2433-424b-b056-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770fa717-5ed6-4ab2-ba57-5b18a817b497,35000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,11:00-17:00,11:00-17:00
Het Oude Raadhuis Urk,21 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f91b52cd-19f9-4cca-b057-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bb1872c6-aefd-4bd5-988d-3aad8bde3b74,12000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,10:00-16:00,0
Museum Het Pakhuis,7 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487c531-c13c-4065-b058-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4b596778-4379-48da-a946-0d04e39e3cea,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,10:30-16:30,0
Museum het Petershuis,442 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2b5837f8-0450-43d6-b059-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,e45fa2d7-0f3f-4a61-9611-2a5f14be0c39,5000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13:30-17:00,13:30-17:00
Museum Het Rembrandthuis,6.802 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6fd13fa0-4ab0-4c36-b05a-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ed3950e-9848-4acc-b32c-17b853e757be,250000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10:00-18:00,10:00-18:00
Museum Het Schip,153 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a365e5b1-5860-4195-b05b-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,eba73114-b030-49d1-9108-e60ea8670b3a,45000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,11:00-17:00,11:00-17:00
Museum Het Valkhof,236 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,d29d0695-cecc-428a-b05c-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f05af616-d419-463e-89da-c107b2f20129,100000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,0,0
Museum Hilversum,60 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4d9c8317-8345-4f7b-b05d-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cab1d011-b4ae-48f1-9e9d-d565431a588f,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.5,09:00-17:00,09:00-17:00
Museum Hindeloopen,34 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,504eec34-fbee-4525-b05e-08d7f60b9c3e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,dee4d70d-ebd6-46c0-b273-c655fe3e6a80,7500.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,11:00-17:00,13:30-17:00
Museum Hoeksche Waard,2 ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9a655673-e8d1-4095-b05f-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17b0f25b-2ddc-4d69-bccc-5f1ce4ffe980,7000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.25,10:00-17:00,13:00-17:00
Museum In 't Houten Huis,20 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11f6259e-f15f-4efc-b060-08d7f60b9c3e,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46f074e4-5e2b-46f4-a279-85a0ae2c0026,7000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,13:00-16:00,13:00-16:00
Museum Jan Heestershuis,32 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63215aba-d9a0-4754-b061-08d7f60b9c3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5af30925-bf1b-4a98-900a-9e6260e62bee,5500.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,13:00-17:00,0
